house_id,date_built,date_price,garden,dock,capital,royal_market,guarding_tower,river,renovation,dining_rooms,bedrooms,bathrooms,king_visit,curse_orcerer,king_blessed,land_of_farm,location,holy_tree,knight
6e32eb00,8/25/1602,5/20/1608,False,18.785925,17.424723,14.889908,126.548437,53.241412,False,3,2,4,False,False,143,huge, The Mountains,True,28.351537
6e32eb19,6/15/1602,10/2/1607,True,77.016622,29.424601,53.31983,110.157103,37.263121,False,2,2,2,True,False,131,no, Servant's Premises,False,40.135783
6e32eb1d,10/11/1600,9/17/1609,False,30.302513,36.506263,44.003756,272.411675,3.085363,False,4,4,3,False,False,123,small, The Mountains,True,46.535882
6e32eb40,3/12/1605,11/2/1607,False,30.012729,47.364376,43.108552,38.538834,19.926506,False,3,2,0,False,False,113,small, The Mountains,True,57.904686
6e32eb42,7/5/1602,3/24/1609,False,66.198843,32.301583,37.313187,0.0,37.278695,False,3,4,2,False,False,128,small, King's Landing,True,42.802808
6e32ebb9,8/17/1604,6/21/1607,True,0.0,90.981166,35.980497,10.250921,58.865929,True,3,4,3,True,False,69,no, King's Landing,False,101.603972
6e32ec82,1/2/1603,1/23/1609,False,24.91404,55.376187,29.055332,176.444054,66.107146,False,3,2,2,False,True,105,small,NA,False,65.737939
6e32ec9e,4/9/1600,2/20/1608,False,79.298097,76.199637,38.467054,141.23992,67.303318,False,0,3,3,False,False,84,small, The Mountains,False,86.488441
6e32ecac,5/23/1604,9/11/1612,False,62.720117,17.153664,20.97408,32.672767,11.46848,False,3,4,3,False,False,143,small, The Mountains,True,27.554617
6e32ed1c,11/28/1603,6/21/1609,False,96.295946,0.0,0.0,0.0,4.363165,True,3,4,0,False,True,74,huge,NA,False,0.0
6e32ed6e,2/20/1600,11/1/1610,True,7.468682,10.311478,34.947824,27.490732,35.295314,False,0,2,2,True,False,150,no, Cursed Land,True,20.358695
6e32eda8,2/2/1603,11/10/1608,False,20.541791,7.966423,16.89202,41.397062,21.289694,False,2,3,3,False,False,152,small, The Mountains,True,18.932463
6e32edcb,3/9/1606,4/7/1609,False,99.960594,12.469328,117.755211,22.790665,13.703564,False,4,3,4,False,False,148,small, The Mountains,True,22.745465
6e32edcd,8/21/1605,8/27/1611,False,109.56377,112.093174,47.035483,37.731069,43.078428,False,2,4,3,False,True,48,small, The Mountains,False,122.70183
6e32edde,5/14/1603,2/16/1609,False,32.701211,71.798429,93.704436,67.117785,28.112958,False,3,4,3,False,False,88,small, Cursed Land,True,82.786869
6e32edf9,8/11/1601,12/1/1612,False,23.506786,12.155481,0.0,2.973641,21.964831,False,4,3,3,False,False,148,small,NA,True,23.096302
6e32edfe,9/6/1601,2/10/1609,False,51.2673,39.160267,29.569591,62.805598,17.411501,True,0,2,4,False,False,121,small, The Mountains,True,50.101595
6e32ee97,11/11/1605,6/5/1607,False,112.709876,51.336059,104.013681,193.331364,33.109113,False,0,2,4,False,False,109,huge,NA,False,62.243728
6e32eec3,7/28/1606,7/13/1609,False,11.47892,20.962526,0.0,0.0,24.849455,False,0,2,3,False,False,139,small, The Mountains,True,31.155415
6e32eee6,1/27/1600,1/22/1610,False,116.109721,28.840466,0.0,57.867356,20.798621,False,4,4,3,False,False,131,small, Servant's Premises,True,39.412699
6e32ef05,4/26/1601,2/2/1607,False,46.017539,110.836004,122.102781,143.595472,26.988572,False,4,3,4,False,False,49,huge, The Mountains,False,121.333401
6e32ef4c,5/12/1602,10/7/1607,False,141.786289,84.266276,7.5107,33.524973,1.094845,False,2,2,2,False,False,76,small,NA,True,95.254667
6e32ef5e,7/7/1603,2/22/1609,False,59.405395,9.639441,5.562517,81.779726,49.455093,False,2,2,3,False,False,150,small, King's Landing,True,20.129878
6e32ef64,6/26/1600,12/7/1607,True,0.0,0.0,44.356857,25.885219,58.97651,False,3,4,4,True,False,74,no, The Mountains,True,0.0
6e32efae,9/23/1605,8/27/1610,True,97.932176,0.0,21.7201,73.298667,32.119061,False,2,3,4,True,False,74,no, King's Landing,True,0.0
6e32f01e,7/14/1603,8/9/1609,False,110.429778,69.266515,49.905423,76.528758,77.613004,False,4,3,2,False,False,91,small, The Mountains,True,79.967844
6e32f023,2/16/1601,7/26/1610,False,26.710129,0.0,124.520494,157.74262,17.333077,False,3,3,3,False,False,74,huge, Servant's Premises,False,0.0
6e32f042,2/3/1602,12/7/1607,False,93.774465,63.32337,62.126924,29.069284,4.649851,False,2,4,3,False,False,97,small, The Mountains,True,73.793189
6e32f049,1/26/1605,2/10/1608,False,0.0,36.375675,105.563966,16.740118,18.6785,True,0,3,2,False,False,124,small, Cursed Land,True,46.490614
6e32f06e,6/21/1602,4/8/1609,False,65.389766,9.539965,26.151882,71.245682,25.784555,False,4,3,4,False,False,150,small, Servant's Premises,False,19.630695
6e32f089,6/9/1603,6/17/1608,False,96.241894,0.0,9.807734,37.228234,55.160129,False,3,4,3,False,False,74,small, The Mountains,True,0.0
6e32f0d4,9/16/1600,5/8/1610,False,0.0,78.675445,0.0,0.0,11.488489,False,2,4,2,False,False,81,small, The Mountains,True,89.617897
6e32f113,2/19/1606,6/5/1611,False,40.963237,75.901846,0.0,66.045933,2.000122,False,2,3,4,False,False,84,small, King's Landing,True,86.628205
6e32f16f,7/13/1603,2/13/1612,False,102.714843,143.746301,33.924875,40.93463,26.126262,False,2,3,2,False,False,16,small, Servant's Premises,True,154.5827
6e32f198,12/11/1605,11/3/1612,False,62.157457,37.283303,13.251546,37.791936,78.342163,False,3,2,4,False,True,123,small, Cursed Land,False,47.614974
6e32f1a5,7/13/1604,6/16/1608,False,13.316011,16.202149,67.174551,103.436651,11.97079,False,3,2,2,False,False,144,small, The Mountains,True,26.923085
6e32f283,3/25/1606,6/12/1608,False,68.693929,34.775311,14.763691,60.477612,11.147223,False,2,4,3,False,False,125,small, The Mountains,True,44.862217
6e32f28e,8/2/1605,3/3/1607,False,19.5423,71.947789,49.84923,9.351352,3.218131,False,2,3,4,False,False,88,huge, Cursed Land,True,81.973054
6e32f2b9,8/12/1603,5/21/1610,False,69.766064,64.684992,64.867302,128.505108,22.022586,True,4,4,4,False,True,95,small, King's Landing,False,74.753661
6e32f2c3,1/21/1606,1/21/1608,False,22.654689,88.26739,53.309476,52.298688,59.474234,False,4,2,3,False,False,72,small, The Mountains,True,98.446657
6e32f2e2,4/27/1600,8/4/1608,False,82.525991,82.734282,9.565787,69.464309,11.272567,False,4,3,2,False,False,77,small, The Mountains,True,92.920825
6e32f345,2/18/1606,8/1/1611,True,16.986217,33.12522,4.627842,143.446764,42.915788,False,2,3,2,True,False,127,no, Cursed Land,False,43.437234
6e32f35e,5/8/1602,1/5/1611,False,7.927779,23.726081,9.357091,64.573887,8.003025,True,4,3,4,False,False,136,small,NA,False,34.66395
6e32f3ae,10/24/1603,4/11/1609,False,43.434282,43.127583,69.490906,145.824597,3.104203,False,3,2,2,False,False,117,huge, The Mountains,True,53.756162
6e32f3d0,11/8/1600,11/3/1610,False,7.036406,9.450257,28.037987,65.693846,19.381598,True,2,3,3,False,False,151,huge, King's Landing,True,19.711952
6e32f3e8,10/27/1604,9/12/1609,False,41.293214,120.829603,9.754648,205.159841,92.328527,True,2,3,2,False,False,39,huge, The Mountains,True,131.534548
6e32f419,5/16/1604,8/4/1608,False,8.801622,8.387552,24.939136,63.804951,17.66837,False,4,3,2,False,False,152,huge, Cursed Land,True,19.043252
6e32f45f,5/20/1600,8/11/1609,False,11.460381,31.902555,10.592199,101.437297,48.665466,False,3,4,2,False,True,128,small, The Mountains,False,42.467882
6e32f466,1/11/1606,6/19/1608,False,29.196959,18.845683,96.242188,114.684792,61.930441,True,0,4,2,False,False,141,huge,NA,True,29.007399
6e32f491,5/16/1604,9/6/1611,False,48.450739,44.884766,53.121957,221.617089,44.749874,True,3,2,4,False,True,115,small, The Mountains,False,55.466034
6e32f4d6,7/11/1606,3/18/1611,False,98.950596,35.643863,37.266155,66.791996,7.567665,False,3,2,3,False,False,124,small, King's Landing,True,46.328595
